# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	1977
#@/user_id	myrimedata-windows
啊灑灑窪然阿達大威德 	a sa sa wa ran a da da wei de 	c=0 d=0 t=1977
問問 	wen wen 	c=0 d=0 t=1977
問題 	wen ti 	c=0 d=0 t=1977
啓動 	qi dong 	c=0 d=0 t=1977
啥 	sha 	c=0 d=0 t=1977
啥意思 	sha yi si 	c=0 d=0 t=1977
喀噠 	ka da 	c=0 d=0 t=1977
喀噠浪費 	ka da lang fei 	c=0 d=0 t=1977
喀噠簡繁 	ka da jian fan 	c=0 d=0 t=1977
喜歡 	xi huan 	c=0 d=0 t=1977
喧喧 	xuan xuan 	c=0 d=0 t=1977
單位 	dan wei 	c=0 d=0 t=1977
單位如果水溶溶 	dan wei ru guo shui rong rong 	c=0 d=0 t=1977
單獨 	dan du 	c=0 d=0 t=1977
單獨發地方 	dan du fa di fang 	c=0 d=0 t=1977
嗚嗚嗚 	wu wu wu 	c=0 d=0 t=1977
嗚嗚嗚嗚嗚嗚嗚嗚嗚三萬七千斤斤計較大家七千啊啊啊 	wu wu wu wu wu wu wu wu wu san wan qi qian jin jin ji jiao da jia qi qian a a a 	c=0 d=0 t=1977
嗚嗚嗚嗚嗚嗚武威地區單位望聞問切大大全部 	wu wu wu wu wu wu wu wei de qu dan wei wang wen wen qie da da quan bu 	c=0 d=0 t=1977
嗚嗚嗚嗚嗚嗚爲嗚嗚嗚挖大啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊文件夾嗚嗚嗚嗚嗚嗚嗚嗚嗚窪然頂頂頂頂頂頂頂頂大大的調出 	wu wu wu wu wu wu wei wu wu wu wa da a a a a a a a a a a a a a a a a a a a a wen jian jia wu wu wu wu wu wu wu wu wu wa ran ding ding ding ding ding ding ding ding da da de diao chu 	c=0 d=0 t=1977
嗯嗯 	en en 	c=0 d=0 t=1977
嗲 	dia 	c=0 d=0 t=1977
嘎然 	ga ran 	c=0 d=0 t=1977
嘎然溶溶蕩蕩頂頂頂頂頂頂頂頂無污染搭撒艾奧瓦撒凹凹版本 	ga ran rong rong dang dang ding ding ding ding ding ding ding ding wu wu ran da sa ai ao wa sa wa ao ban ben 	c=0 d=0 t=1977
四 	si 	c=0 d=0 t=1977
四大發明 	si da fa ming 	c=0 d=0 t=1977
四大皆空 	si da jie kong 	c=0 d=0 t=1977
四季豆腐 	si ji dou fu 	c=0 d=0 t=1977
回去 	hui qu 	c=0 d=0 t=1977
回覆 	hui fu 	c=0 d=0 t=1977
因爲 	yin wei 	c=0 d=0 t=1977
國際 	guo ji 	c=0 d=0 t=1977
圖 	tu 	c=0 d=0 t=1977
圖文 	tu wen 	c=0 d=0 t=1977
圖標 	tu biao 	c=0 d=0 t=1977
在 	zai 	c=0 d=0 t=1977
在哪 	zai na 	c=0 d=0 t=1977
在看下 	zai kan xia 	c=0 d=0 t=1977
在試試 	zai shi shi 	c=0 d=0 t=1977
地址 	di zhi 	c=0 d=0 t=1977
地方 	di fang 	c=0 d=0 t=1977
地方士大夫 	di fang shi da fu 	c=0 d=0 t=1977
地方士大夫士大夫 	di fang shi da fu shi da fu 	c=0 d=0 t=1977
地方大幅度 	di fang da fu du 	c=0 d=0 t=1977
地方范德薩 	di fang fan de sa 	c=0 d=0 t=1977
地方設定 	di fang she ding 	c=0 d=0 t=1977
地盤 	di pan 	c=0 d=0 t=1977
坐不住 	zuo bu zhu 	c=0 d=0 t=1977
城陽 	cheng yang 	c=0 d=0 t=1977
執行 	zhi xing 	c=0 d=0 t=1977
培訓 	pei xun 	c=0 d=0 t=1977
基於 	ji yu 	c=0 d=0 t=1977
基本 	ji ben 	c=0 d=0 t=1977
基金 	ji jin 	c=0 d=0 t=1977
塊錢 	kuai qian 	c=0 d=0 t=1977
士大夫 	shi da fu 	c=0 d=0 t=1977
士大夫刻錄機 	shi da fu ke lu ji 	c=0 d=0 t=1977
士大夫地方 	shi da fu di fang 	c=0 d=0 t=1977
士大夫士大夫 	shi da fu shi da fu 	c=0 d=0 t=1977
士大夫士大夫士大夫 	shi da fu shi da fu shi da fu 	c=0 d=0 t=1977
士大夫思考 	shi da fu si kao 	c=0 d=0 t=1977
士大夫方式 	shi da fu fang shi 	c=0 d=0 t=1977
士大夫款 	shi da fu kuan 	c=0 d=0 t=1977
士大夫款史萊克打飛機 	shi da fu kuan shi lai ke da fei ji 	c=0 d=0 t=1977
士大夫盧卡申科領導 	shi da fu lu ka shen ke ling dao 	c=0 d=0 t=1977
士大夫空間 	shi da fu kong jian 	c=0 d=0 t=1977
士大夫空間流口水 	shi da fu kong jian liu kou shui 	c=0 d=0 t=1977
士大夫考慮 	shi da fu kao lv 	c=0 d=0 t=1977
士大夫考慮是 	shi da fu kao lv shi 	c=0 d=0 t=1977
士大夫設定 	shi da fu she ding 	c=0 d=0 t=1977
士大夫開襠褲 	shi da fu kai dang ku 	c=0 d=0 t=1977
外 	wai 	c=0 d=0 t=1977
外地 	wai di 	c=0 d=0 t=1977
多 	duo 	c=0 d=0 t=1977
多個 	duo ge 	c=0 d=0 t=1977
多個程序 	duo ge cheng xu 	c=0 d=0 t=1977
多大點事 	duo da dian shi 	c=0 d=0 t=1977
多少 	duo shao 	c=0 d=0 t=1977
多福多壽 	duo fu duo shou 	c=0 d=0 t=1977
大 	da 	c=0 d=0 t=1977
大人 	da ren 	c=0 d=0 t=1977
大人阿佤 	da ren a wa 	c=0 d=0 t=1977
大多數 	da duo shu 	c=0 d=0 t=1977
大多數人 	da duo shu ren 	c=0 d=0 t=1977
大大 	da da 	c=0 d=0 t=1977
大大的 	da da de 	c=0 d=0 t=1977
大大的大大打網球七千阿堵物大大的大大的請問親愛 	da da de da da da wang qiu qi qian a du wu da da de da da de qing wen qin ai 	c=0 d=0 t=1977
大夫 	dai fu 	c=0 d=0 t=1977
大夫的 	dai fu de 	c=0 d=0 t=1977
大威德 	da wei de 	c=0 d=0 t=1977
大家 	da jia 	c=0 d=0 t=1977
大寫 	da xie 	c=0 d=0 t=1977
大幅度 	da fu du 	c=0 d=0 t=1977
大敵當前 	da di dang qian 	c=0 d=0 t=1977
大是大非 	da shi da fei 	c=0 d=0 t=1977
大時代 	da shi dai 	c=0 d=0 t=1977
大無畏 	da wu wei 	c=0 d=0 t=1977
大無畏瓦撒旦凹凹啊啊啊啊大大的頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂滴滴答答大窪大時代瓦阿達挖大 	da wu wei wa sa dan wa ao a a a a da da de ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding di di da da da wa da shi dai wa a da wa da 	c=0 d=0 t=1977
大祭司 	da ji si 	c=0 d=0 t=1977
大窪 	da wa 	c=0 d=0 t=1977
大腿 	da tui 	c=0 d=0 t=1977
大蘇打 	da su da 	c=0 d=0 t=1977
大蛇丸 	da she wan 	c=0 d=0 t=1977
大酒店 	da jiu dian 	c=0 d=0 t=1977
太 	tai 	c=0 d=0 t=1977
太醜 	tai chou 	c=0 d=0 t=1977
央視 	yang shi 	c=0 d=0 t=1977
奕 	yi 	c=0 d=0 t=1977
奶奶 	nai nai 	c=0 d=0 t=1977
好 	hao 	c=0 d=0 t=1977
好了 	hao le 	c=0 d=0 t=1977
好事 	hao shi 	c=0 d=0 t=1977
好事不好是 	hao shi bu hao shi 	c=0 d=0 t=1977
好像 	hao xiang 	c=0 d=0 t=1977
好友 	hao you 	c=0 d=0 t=1977
好啊 	hao a 	c=0 d=0 t=1977
好好 	hao hao 	c=0 d=0 t=1977
好用 	hao yong 	c=0 d=0 t=1977
好的 	hao de 	c=0 d=0 t=1977
如何 	ru he 	c=0 d=0 t=1977
如果 	ru guo 	c=0 d=0 t=1977
如若 	ru ruo 	c=0 d=0 t=1977
娃哈哈 	wa ha ha 	c=0 d=0 t=1977
娃娃 	wa wa 	c=0 d=0 t=1977
婷 	ting 	c=0 d=0 t=1977
婷婷 	ting ting 	c=0 d=0 t=1977
孃 	nia 	c=0 d=0 t=1977
子 	zi 	c=0 d=0 t=1977
子任務 	zi ren wu 	c=0 d=0 t=1977
子需求 	zi xu qiu 	c=0 d=0 t=1977
字母 	zi mu 	c=0 d=0 t=1977
字號 	zi hao 	c=0 d=0 t=1977
字體 	zi ti 	c=0 d=0 t=1977
孤單單的 	gu dan dan de 	c=0 d=0 t=1977
學習 	xue xi 	c=0 d=0 t=1977
安全 	an quan 	c=0 d=0 t=1977
安地斯山 	an de si shan 	c=0 d=0 t=1977
安定器 	an ding qi 	c=0 d=0 t=1977
安德森 	an de sen 	c=0 d=0 t=1977
安排 	an pai 	c=0 d=0 t=1977
安裝 	an zhuang 	c=0 d=0 t=1977
安裝好 	an zhuang hao 	c=0 d=0 t=1977
完成 	wan cheng 	c=0 d=0 t=1977
官方 	guan fang 	c=0 d=0 t=1977
官網 	guan wang 	c=0 d=0 t=1977
定義 	ding yi 	c=0 d=0 t=1977
客戶端 	ke hu duan 	c=0 d=0 t=1977
客服 	ke fu 	c=0 d=0 t=1977
家 	jia 	c=0 d=0 t=1977
家快遞費家 	jia kuai di fei jia 	c=0 d=0 t=1977
家裏 	jia li 	c=0 d=0 t=1977
實 	shi 	c=0 d=0 t=1977
實事 	shi shi 	c=0 d=0 t=1977
實得分數 	shi de fen shu 	c=0 d=0 t=1977
實得分數多福多壽 	shi de fen shu duo fu duo shou 	c=0 d=0 t=1977
實施 	shi shi 	c=0 d=0 t=1977
寫 	xie 	c=0 d=0 t=1977
將 	jiang 	c=0 d=0 t=1977
專區 	zhuan qu 	c=0 d=0 t=1977
專業版 	zhuan ye ban 	c=0 d=0 t=1977
對 	dui 	c=0 d=0 t=1977
對了 	dui le 	c=0 d=0 t=1977
對我說 	dui wo shuo 	c=0 d=0 t=1977
小 	xiao 	c=0 d=0 t=1977
小狼 	xiao lang 	c=0 d=0 t=1977
小狼毫 	xiao lang hao 	c=0 d=0 t=1977
小程序 	xiao cheng xu 	c=0 d=0 t=1977
少 	shao 	c=0 d=0 t=1977
少不了 	shao bu liao 	c=0 d=0 t=1977
就 	jiu 	c=0 d=0 t=1977
就兩位 	jiu liang wei 	c=0 d=0 t=1977
就是 	jiu shi 	c=0 d=0 t=1977
就是菲德烈克 	jiu shi fei de lie ke 	c=0 d=0 t=1977
就用 	jiu yong 	c=0 d=0 t=1977
展示 	zhan shi 	c=0 d=0 t=1977
山大王 	shan da wang 	c=0 d=0 t=1977
山大王輕騎兵 	shan da wang qing qi bing 	c=0 d=0 t=1977
山東省 	shan dong sheng 	c=0 d=0 t=1977
山東省的 	shan dong sheng de 	c=0 d=0 t=1977
山東省的山東省的設定 	shan dong sheng de shan dong sheng de she ding 	c=0 d=0 t=1977
崇明島 	chong ming dao 	c=0 d=0 t=1977
嶺 	ling 	c=0 d=0 t=1977
已經 	yi jing 	c=0 d=0 t=1977
市場 	shi chang 	c=0 d=0 t=1977
市場入門 	shi chang ru men 	c=0 d=0 t=1977
希望 	xi wang 	c=0 d=0 t=1977
常規 	chang gui 	c=0 d=0 t=1977
幫助 	bang zhu 	c=0 d=0 t=1977
幫忙 	bang mang 	c=0 d=0 t=1977
平凡 	ping fan 	c=0 d=0 t=1977
平時 	ping shi 	c=0 d=0 t=1977
幾個 	ji ge 	c=0 d=0 t=1977
幾次 	ji ci 	c=0 d=0 t=1977
庫 	ku 	c=0 d=0 t=1977
建站 	jian zhan 	c=0 d=0 t=1977
建站系統 	jian zhan xi tong 	c=0 d=0 t=1977
建議 	jian yi 	c=0 d=0 t=1977
引擎 	yin qing 	c=0 d=0 t=1977
強大 	qiang da 	c=0 d=0 t=1977
強大大窪頂頂頂頂頂頂頂頂大大的事實上隨時隨地瓦德瑟 	qiang da da wa ding ding ding ding ding ding ding ding da da de shi shi shang sui shi sui di wa de se 	c=0 d=0 t=1977
形式 	xing shi 	c=0 d=0 t=1977
形象 	xing xiang 	c=0 d=0 t=1977
彩泥 	cai ni 	c=0 d=0 t=1977
往 	wang 	c=0 d=0 t=1977
待機時間 	dai ji shi jian 	c=0 d=0 t=1977
很 	hen 	c=0 d=0 t=1977
很好用 	hen hao yong 	c=0 d=0 t=1977
很縱紋輸入法 	hen zong wen shu ru fa 	c=0 d=0 t=1977
律設大法 	lv she da fa 	c=0 d=0 t=1977
律設大法檢控方 	lv she da fa jian kong fang 	c=0 d=0 t=1977
後 	hou 	c=0 d=0 t=1977
後臺 	hou tai 	c=0 d=0 t=1977
後面 	hou mian 	c=0 d=0 t=1977
得 	de 	c=0 d=0 t=1977
得到 	de dao 	c=0 d=0 t=1977
從 	cong 	c=0 d=0 t=1977
微信 	wei xin 	c=0 d=0 t=1977
微軟 	wei ruan 	c=0 d=0 t=1977
必須 	bi xu 	c=0 d=0 t=1977
忕號 	tai hao 	c=0 d=0 t=1977
快快樂樂 	kuai kuai le le 	c=0 d=0 t=1977
快捷鍵 	kuai jie jian 	c=0 d=0 t=1977
快進來 	kuai jin lai 	c=0 d=0 t=1977
快遞 	kuai di 	c=0 d=0 t=1977
快遞費 	kuai di fei 	c=0 d=0 t=1977
快遞費家 	kuai di fei jia 	c=0 d=0 t=1977
快遞費老師 	kuai di fei lao shi 	c=0 d=0 t=1977
怎麼 	zen me 	c=0 d=0 t=1977
怎麼回事 	zen me hui shi 	c=0 d=0 t=1977
怎麼會 	zen me hui 	c=0 d=0 t=1977
怎麼樣 	zen me yang 	c=0 d=0 t=1977
思想 	si xiang 	c=0 d=0 t=1977
思考 	si kao 	c=0 d=0 t=1977
思考京東方 	si kao jing dong fang 	c=0 d=0 t=1977
思考代付款 	si kao dai fu kuan 	c=0 d=0 t=1977
思考兩地分居 	si kao liang de fen ju 	c=0 d=0 t=1977
思考勞動法 	si kao lao dong fa 	c=0 d=0 t=1977
思考勞動法斯達康 	si kao lao dong fa si da kang 	c=0 d=0 t=1977
思考勞動法考慮 	si kao lao dong fa kao lv 	c=0 d=0 t=1977
思考就是 	si kao jiu shi 	c=0 d=0 t=1977
恢復 	hui fu 	c=0 d=0 t=1977
恩 	en 	c=0 d=0 t=1977
悅 	yue 	c=0 d=0 t=1977
您 	nin 	c=0 d=0 t=1977
您好 	nin hao 	c=0 d=0 t=1977
悽悽切切 	qi qi qie qie 	c=0 d=0 t=1977
想 	xiang 	c=0 d=0 t=1977
想吃 	xiang chi 	c=0 d=0 t=1977
愛人 	ai ren 	c=0 d=0 t=1977
愛死 	ai si 	c=0 d=0 t=1977
愛迪生 	ai di sheng 	c=0 d=0 t=1977
感覺 	gan jue 	c=0 d=0 t=1977
成 	cheng 	c=0 d=0 t=1977
成功 	cheng gong 	c=0 d=0 t=1977
我 	wo 	c=0 d=0 t=1977
我並不 	wo bing bu 	c=0 d=0 t=1977
我也 	wo ye 	c=0 d=0 t=1977
我來 	wo lai 	c=0 d=0 t=1977
我來試試 	wo lai shi shi 	c=0 d=0 t=1977
我們 	wo men 	c=0 d=0 t=1977
我們人 	wo men ren 	c=0 d=0 t=1977
我們公司 	wo men gong si 	c=0 d=0 t=1977
我們新主題 	wo men xin zhu ti 	c=0 d=0 t=1977
我們的 	wo men de 	c=0 d=0 t=1977
我們的新家 	wo men de xin jia 	c=0 d=0 t=1977
我們的細膩孃 	wo men de xi ni nia 	c=0 d=0 t=1977
我僅提供特別高興 	wo jin ti gong te bie gao xing 	c=0 d=0 t=1977
我再 	wo zai 	c=0 d=0 t=1977
我再試試 	wo zai shi shi 	c=0 d=0 t=1977
我分 	wo fen 	c=0 d=0 t=1977
我去 	wo qu 	c=0 d=0 t=1977
我去超市買了一瓶黃花菜 	wo qu chao shi mai le yi ping huang hua cai 	c=0 d=0 t=1977
我實施 	wo shi shi 	c=0 d=0 t=1977
我是 	wo shi 	c=0 d=0 t=1977
我用 	wo yong 	c=0 d=0 t=1977
我的 	wo de 	c=0 d=0 t=1977
我看 	wo kan 	c=0 d=0 t=1977
或 	huo 	c=0 d=0 t=1977
或者 	huo zhe 	c=0 d=0 t=1977
截圖 	jie tu 	c=0 d=0 t=1977
戰中 	zhan zhong 	c=0 d=0 t=1977
戰士 	zhan shi 	c=0 d=0 t=1977
所見即所得 	suo jian ji suo de 	c=0 d=0 t=1977
手冊 	shou ce 	c=0 d=0 t=1977
手機 	shou ji 	c=0 d=0 t=1977
手機段 	shou ji duan 	c=0 d=0 t=1977
手遊 	shou you 	c=0 d=0 t=1977
打瓦 	da wa 	c=0 d=0 t=1977
打瓦安定器 	da wa an ding qi 	c=0 d=0 t=1977
打網球 	da wang qiu 	c=0 d=0 t=1977
打飛機 	da fei ji 	c=0 d=0 t=1977
托盤 	tuo pan 	c=0 d=0 t=1977
扣點分數 	kou dian fen shu 	c=0 d=0 t=1977
扣點分數代付款 	kou dian fen shu dai fu kuan 	c=0 d=0 t=1977
找機會 	zhao ji hui 	c=0 d=0 t=1977
技術 	ji shu 	c=0 d=0 t=1977
把 	ba 	c=0 d=0 t=1977
抗衰老 	kang shuai lao 	c=0 d=0 t=1977
抗衰老的開發 	kang shuai lao de kai fa 	c=0 d=0 t=1977
折騰 	zhe teng 	c=0 d=0 t=1977
拉撒路 	la sa lu 	c=0 d=0 t=1977
拿 	na 	c=0 d=0 t=1977
指定 	zhi ding 	c=0 d=0 t=1977
挖地道 	wa de dao 	c=0 d=0 t=1977
挖大 	wa da 	c=0 d=0 t=1977
挖大七千阿達 	wa da qi qian a da 	c=0 d=0 t=1977
挖潛 	wa qian 	c=0 d=0 t=1977
挖潛大敵當前阿達 	wa qian da di dang qian a da 	c=0 d=0 t=1977
挨刀的 	ai dao de 	c=0 d=0 t=1977
挺不錯 	ting bu cuo 	c=0 d=0 t=1977
掌握 	zhang wo 	c=0 d=0 t=1977
排 	pai 	c=0 d=0 t=1977
掛 	gua 	c=0 d=0 t=1977
掛曆 	gua li 	c=0 d=0 t=1977
採擷 	cai jie 	c=0 d=0 t=1977
接口 	jie kou 	c=0 d=0 t=1977
推薦 	tui jian 	c=0 d=0 t=1977
提問 	ti wen 	c=0 d=0 t=1977
提示 	ti shi 	c=0 d=0 t=1977
插件 	cha jian 	c=0 d=0 t=1977
換了 	huan le 	c=0 d=0 t=1977
換個 	huan ge 	c=0 d=0 t=1977
搭建 	da jian 	c=0 d=0 t=1977
搭建網站 	da jian wang zhan 	c=0 d=0 t=1977
搭撒 	da sa 	c=0 d=0 t=1977
搭撒事實上說到底頂頂頂頂頂頂頂頂嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚動身前往挖大挨刀的頂頂頂頂多大點事哇哇地 	da sa shi shi shang shuo dao di ding ding ding ding ding ding ding ding wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu dong shen qian wang wa da ai dao de ding ding ding ding duo da dian shi wa wa de 	c=0 d=0 t=1977
搶奪到 	qiang duo dao 	c=0 d=0 t=1977
摺疊 	zhe die 	c=0 d=0 t=1977
撒 	sa 	c=0 d=0 t=1977
撒嬌 	sa jiao 	c=0 d=0 t=1977
撒旦 	sa dan 	c=0 d=0 t=1977
擋風沙 	dang feng sha 	c=0 d=0 t=1977
擋風沙的 	dang feng sha de 	c=0 d=0 t=1977
操作 	cao zuo 	c=0 d=0 t=1977
攝像頭 	she xiang tou 	c=0 d=0 t=1977
支付 	zhi fu 	c=0 d=0 t=1977
支持 	zhi chi 	c=0 d=0 t=1977
收拾 	shou shi 	c=0 d=0 t=1977
改 	gai 	c=0 d=0 t=1977
改下 	gai xia 	c=0 d=0 t=1977
改吧 	gai ba 	c=0 d=0 t=1977
改版 	gai ban 	c=0 d=0 t=1977
改用 	gai yong 	c=0 d=0 t=1977
放 	fang 	c=0 d=0 t=1977
放了 	fang le 	c=0 d=0 t=1977
放那 	fang na 	c=0 d=0 t=1977
放錯 	fang cuo 	c=0 d=0 t=1977
放開來 	fang kai lai 	c=0 d=0 t=1977
放開來空間 	fang kai lai kong jian 	c=0 d=0 t=1977
效果 	xiao guo 	c=0 d=0 t=1977
敏捷 	min jie 	c=0 d=0 t=1977
敏捷開發 	min jie kai fa 	c=0 d=0 t=1977
教程 	jiao cheng 	c=0 d=0 t=1977
敲敲打打 	qiao qiao da da 	c=0 d=0 t=1977
整個 	zheng ge 	c=0 d=0 t=1977
整得 	zheng de 	c=0 d=0 t=1977
整理 	zheng li 	c=0 d=0 t=1977
數據 	shu ju 	c=0 d=0 t=1977
數據庫 	shu ju ku 	c=0 d=0 t=1977
數據表 	shu ju biao 	c=0 d=0 t=1977
數量 	shu liang 	c=0 d=0 t=1977
文件 	wen jian 	c=0 d=0 t=1977
文件夾 	wen jian jia 	c=0 d=0 t=1977
文字 	wen zi 	c=0 d=0 t=1977
文本 	wen ben 	c=0 d=0 t=1977
文檔 	wen dang 	c=0 d=0 t=1977
斤斤計較 	jin jin ji jiao 	c=0 d=0 t=1977
斯大林 	si da lin 	c=0 d=0 t=1977
斯大林開發 	si da lin kai fa 	c=0 d=0 t=1977
斯柯達 	si ke da 	c=0 d=0 t=1977
斯柯達浪費 	si ke da lang fei 	c=0 d=0 t=1977
斯柯達錄放機 	si ke da lu fang ji 	c=0 d=0 t=1977
斯當東 	si dang dong 	c=0 d=0 t=1977
斯達康 	si da kang 	c=0 d=0 t=1977
新 	xin 	c=0 d=0 t=1977
新家 	xin jia 	c=0 d=0 t=1977
新版 	xin ban 	c=0 d=0 t=1977
新版吧 	xin ban ba 	c=0 d=0 t=1977
新產品 	xin chan pin 	c=0 d=0 t=1977
新的 	xin de 	c=0 d=0 t=1977
新聞 	xin wen 	c=0 d=0 t=1977
新聞稿 	xin wen gao 	c=0 d=0 t=1977
新輸入法 	xin shu ru fa 	c=0 d=0 t=1977
方式 	fang shi 	c=0 d=0 t=1977
方案 	fang an 	c=0 d=0 t=1977
方案選項 	fang an xuan xiang 	c=0 d=0 t=1977
方法 	fang fa 	c=0 d=0 t=1977
日 	ri 	c=0 d=0 t=1977
昨晚 	zuo wan 	c=0 d=0 t=1977
是 	shi 	c=0 d=0 t=1977
是不是 	shi bu shi 	c=0 d=0 t=1977
是個 	shi ge 	c=0 d=0 t=1977
是吧 	shi ba 	c=0 d=0 t=1977
是喀噠簡繁快進來 	shi ka da jian fan kuai jin lai 	c=0 d=0 t=1977
是地方范德薩 	shi di fang fan de sa 	c=0 d=0 t=1977
是基於 	shi ji yu 	c=0 d=0 t=1977
是快遞費 	shi kuai di fei 	c=0 d=0 t=1977
是快遞費地方 	shi kuai di fei di fang 	c=0 d=0 t=1977
是快遞費機 	shi kuai di fei ji 	c=0 d=0 t=1977
是快遞費開始第三方 	shi kuai di fei kai shi di san fang 	c=0 d=0 t=1977
是是 	shi shi 	c=0 d=0 t=1977
是沃恩 	shi wo en 	c=0 d=0 t=1977
是滴滴答答阿佤大威德親愛的強大大大啊啊啊頂頂頂頂頂頂頂頂頂頂頂頂滴滴答答啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊大威德人大大大啊啊啊啊啊啊啊大大啊啊啊啊挨刀的頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂吊襪帶頂頂頂頂頂頂頂頂頂頂頂頂撒旦 	shi di di da da a wa da wei de qin ai de qiang da da da a a a ding ding ding ding ding ding ding ding ding ding ding ding di di da da a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a da wei de ren da da da a a a a a a a da da a a a a ai dao de ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding diao wa dai ding ding ding ding ding ding ding ding ding ding ding ding sa dan 	c=0 d=0 t=1977
時 	shi 	c=0 d=0 t=1977
晚上 	wan shang 	c=0 d=0 t=1977
智慧 	zhi hui 	c=0 d=0 t=1977
暗暗 	an an 	c=0 d=0 t=1977
暗暗挨刀的大窪啊啊啊啊啊啊啊啊啊啊啊大窪頂頂頂頂頂頂頂頂頂頂頂頂挖大阿佤頂頂頂頂大大大窪啊啊啊啊啊啊啊啊氨吖啶無底洞挖地道頂頂頂頂頂頂頂頂頂頂頂頂膽大如斗不 	an an ai dao de da wa a a a a a a a a a a a da wa ding ding ding ding ding ding ding ding ding ding ding ding wa da a wa ding ding ding ding da da da wa a a a a a a a a an a ding wu di dong wa de dao ding ding ding ding ding ding ding ding ding ding ding ding dan da ru dou bu 	c=0 d=0 t=1977
更新 	geng xin 	c=0 d=0 t=1977
最好 	zui hao 	c=0 d=0 t=1977
有 	you 	c=0 d=0 t=1977
有個 	you ge 	c=0 d=0 t=1977
有效 	you xiao 	c=0 d=0 t=1977
服務 	fu wu 	c=0 d=0 t=1977
望聞問切 	wang wen wen qie 	c=0 d=0 t=1977
期期艾艾 	qi qi ai ai 	c=0 d=0 t=1977
木 	mu 	c=0 d=0 t=1977
木有 	mu you 	c=0 d=0 t=1977
未取得 	wei qu de 	c=0 d=0 t=1977
未娶妻 	wei qu qi 	c=0 d=0 t=1977
本 	ben 	c=0 d=0 t=1977
李 	li 	c=0 d=0 t=1977
東方 	dong fang 	c=0 d=0 t=1977
東方離開 	dong fang li kai 	c=0 d=0 t=1977
某種 	mou zhong 	c=0 d=0 t=1977
某種原因 	mou zhong yuan yin 	c=0 d=0 t=1977
柳 	liu 	c=0 d=0 t=1977
格式 	ge shi 	c=0 d=0 t=1977
框 	kuang 	c=0 d=0 t=1977
框架 	kuang jia 	c=0 d=0 t=1977
樓 	lou 	c=0 d=0 t=1977
標題 	biao ti 	c=0 d=0 t=1977
模塊 	mo kuai 	c=0 d=0 t=1977
樣 	yang 	c=0 d=0 t=1977
機 	ji 	c=0 d=0 t=1977
機士大夫 	ji shi da fu 	c=0 d=0 t=1977
橫向 	heng xiang 	c=0 d=0 t=1977
橫豎 	heng shu 	c=0 d=0 t=1977
檢控方 	jian kong fang 	c=0 d=0 t=1977
檢查 	jian cha 	c=0 d=0 t=1977
款 	kuan 	c=0 d=0 t=1977
款代付款 	kuan dai fu kuan 	c=0 d=0 t=1977
款士大夫 	kuan shi da fu 	c=0 d=0 t=1977
正常 	zheng chang 	c=0 d=0 t=1977
武威地區 	wu wei de qu 	c=0 d=0 t=1977
死 	si 	c=0 d=0 t=1977
死鏈 	si lian 	c=0 d=0 t=1977
段 	duan 	c=0 d=0 t=1977
每一步 	mei yi bu 	c=0 d=0 t=1977
每頁 	mei ye 	c=0 d=0 t=1977
比較 	bi jiao 	c=0 d=0 t=1977
民 	min 	c=0 d=0 t=1977
氨吖啶 	an a ding 	c=0 d=0 t=1977
水溶溶 	shui rong rong 	c=0 d=0 t=1977
汕頭 	shan tou 	c=0 d=0 t=1977
沃 	wo 	c=0 d=0 t=1977
沃恩 	wo en 	c=0 d=0 t=1977
沃恩公司 	wo en gong si 	c=0 d=0 t=1977
沒 	mei 	c=0 d=0 t=1977
泡麪 	pao mian 	c=0 d=0 t=1977
流口水 	liu kou shui 	c=0 d=0 t=1977
流程 	liu cheng 	c=0 d=0 t=1977
浪費 	lang fei 	c=0 d=0 t=1977
海樓 	hai lou 	c=0 d=0 t=1977
深度 	shen du 	c=0 d=0 t=1977
測試 	ce shi 	c=0 d=0 t=1977
源碼 	yuan ma 	c=0 d=0 t=1977
源碼包 	yuan ma bao 	c=0 d=0 t=1977
溶溶蕩蕩 	rong rong dang dang 	c=0 d=0 t=1977
溼了 	shi le 	c=0 d=0 t=1977
溼了代付款 	shi le dai fu kuan 	c=0 d=0 t=1977
溼了喀噠計分卡 	shi le ka da ji fen ka 	c=0 d=0 t=1977
溼了快遞費 	shi le kuai di fei 	c=0 d=0 t=1977
溼了快遞費機 	shi le kuai di fei ji 	c=0 d=0 t=1977
溼地松 	shi di song 	c=0 d=0 t=1977
溼球溫度 	shi qiu wen du 	c=0 d=0 t=1977
